txn_id,txn_date,txn_time,txn_month,merchant_id,merchant_city,customer_id,amount,payment_mode,status,dispute_reason,settlement_date,risk_flag,processing_fee,net_settlement_amount
TXN0002424,2023-03-14,07:40:00,2023-03,M0089,Gurugram,C00038,18576.36,UPI,Success,,2023-03-17,No,390.12,18231.2
TXN0002425,2023-03-14,07:52:00,2023-03,M0028,Chennai,C00747,3077.79,Wallet,Success,,2023-03-17,No,50.7,3026.46
TXN0002426,2023-03-14,08:11:00,2023-03,M0054,Bengaluru,C00700,20553.86,Wallet,Success,,2023-03-17,No,354.2,20231.19
TXN0002427,2023-03-14,09:16:00,2023-03,M0114,Chennai,C00234,9183.19,UPI,Success,,2023-03-17,No,189.05,9020.78
TXN0002428,2023-03-14,09:28:00,2023-03,M0118,Hyderabad,C00779,1888.36,Wallet,Success,,2023-03-15,No,42.14,1847.44
TXN0002429,2023-03-14,10:51:00,2023-03,M0001,Kolkata,C00791,6905.46,UPI,Success,,2023-03-21,No,120.6,6793.88
TXN0002430,2023-03-14,11:34:00,2023-03,M0089,Gurugram,C00143,22381.76,Wallet,Success,,2023-03-17,No,368.86,21884.55
TXN0002431,2023-03-14,12:18:00,2023-03,M0043,Hyderabad,C00253,31418.93,Net Banking,Success,,2023-03-16,No,739.72,30662.14
TXN0002432,2023-03-14,13:05:00,2023-03,M0078,Kolkata,C00572,1784.71,Wallet,Failed,,,No,39.77,0.0
TXN0002433,2023-03-14,13:25:00,2023-03,M0056,Chennai,C00556,13690.32,Credit Card,Success,,2023-03-16,No,339.48,13377.44
TXN0002434,2023-03-14,13:39:00,2023-03,M0024,Chennai,C00727,2487.4,Debit Card,Success,,2023-03-21,No,58.14,2434.45
TXN0002435,2023-03-14,13:52:00,2023-03,M0090,Hyderabad,C00459,1241.62,Credit Card,Success,,2023-03-21,No,30.39,1212.15
TXN0002436,2023-03-14,14:47:00,2023-03,M0059,Pune,C00696,7276.1,Wallet,Success,,2023-03-15,No,162.37,7125.25
TXN0002437,2023-03-14,14:53:00,2023-03,M0043,Hyderabad,C00429,47394.58,Net Banking,Success,,2023-03-16,No,802.79,46673.02
TXN0002438,2023-03-14,15:06:00,2023-03,M0085,Bengaluru,C00480,765.0,Net Banking,Success,,2023-03-17,No,14.83,753.2
TXN0002439,2023-03-14,15:41:00,2023-03,M0009,Mumbai,C00399,6540.16,Debit Card,Success,,2023-03-16,No,154.64,6383.3
TXN0002440,2023-03-14,18:12:00,2023-03,M0090,Hyderabad,C00441,944.3,Net Banking,Success,,2023-03-21,No,19.39,923.24
TXN0002441,2023-03-14,18:51:00,2023-03,M0075,Hyderabad,C00038,1345.11,Net Banking,Success,,2023-03-21,No,28.14,1321.43
TXN0002442,2023-03-14,18:55:00,2023-03,M0027,Kolkata,C00648,12799.77,Credit Card,Success,,2023-03-15,No,292.8,12496.29
TXN0002443,2023-03-14,19:05:00,2023-03,M0033,Kolkata,C00397,2659.22,Net Banking,Success,,2023-03-21,No,57.58,2616.31
TXN0002444,2023-03-14,19:14:00,2023-03,M0049,Ahmedabad,C00170,1023.17,UPI,Success,,2023-03-17,No,20.5,998.32
TXN0002445,2023-03-14,19:15:00,2023-03,M0115,Ahmedabad,C00746,5698.19,Debit Card,Success,,2023-03-21,No,125.89,5588.61
TXN0002446,2023-03-14,19:30:00,2023-03,M0032,Kolkata,C00537,3289.66,Credit Card,Success,,2023-03-21,No,56.24,3221.75
TXN0002447,2023-03-14,20:32:00,2023-03,M0067,Mumbai,C00592,19970.35,UPI,Success,,2023-03-16,No,481.26,19602.21
TXN0002448,2023-03-14,21:14:00,2023-03,M0078,Kolkata,C00328,23591.23,UPI,Success,,2023-03-16,No,486.32,23106.59
TXN0002449,2023-03-14,22:44:00,2023-03,M0004,Delhi,C00073,4498.73,Wallet,Success,,2023-03-15,No,72.77,4421.42
TXN0002450,2023-03-14,22:54:00,2023-03,M0015,Pune,C00207,820.17,Credit Card,Success,,2023-03-15,No,17.95,804.01
TXN0002451,2023-03-14,23:48:00,2023-03,M0020,Pune,C00800,33408.22,Net Banking,Success,,2023-03-15,No,627.29,32695.09
TXN0002452,2023-03-15,01:13:00,2023-03,M0108,Chennai,C00318,4914.41,Debit Card,Failed,,,No,114.0,0.0
TXN0002453,2023-03-15,02:27:00,2023-03,M0036,Noida,C00018,1532.03,UPI,Success,,2023-03-17,No,31.43,1508.3
TXN0002454,2023-03-15,02:28:00,2023-03,M0108,Chennai,C00664,1408.73,Credit Card,Failed,,,No,22.58,0.0
TXN0002455,2023-03-15,02:41:00,2023-03,M0068,Hyderabad,C00218,7485.85,Debit Card,Failed,,,No,175.87,0.0
TXN0002456,2023-03-15,02:42:00,2023-03,M0037,Chennai,C00578,1539.76,Debit Card,Success,,2023-03-17,No,25.66,1510.65
TXN0002457,2023-03-15,02:44:00,2023-03,M0101,Gurugram,C00627,4241.34,Debit Card,Success,,2023-03-17,No,66.35,4155.97
TXN0002458,2023-03-15,03:11:00,2023-03,M0038,Kolkata,C00482,4684.12,Net Banking,Success,,2023-03-18,No,83.62,4581.54
TXN0002459,2023-03-15,03:43:00,2023-03,M0062,Chennai,C00564,11725.75,Net Banking,Disputed,Item Not Received,,No,218.24,0.0
TXN0002460,2023-03-15,03:54:00,2023-03,M0078,Kolkata,C00224,1596.74,Debit Card,Success,,2023-03-17,No,27.06,1561.94
TXN0002461,2023-03-15,04:48:00,2023-03,M0032,Kolkata,C00547,12448.95,Wallet,Success,,2023-03-22,No,270.45,12158.88
TXN0002462,2023-03-15,04:50:00,2023-03,M0055,Delhi,C00473,678.82,Net Banking,Success,,2023-03-16,No,14.14,667.41
TXN0002463,2023-03-15,05:30:00,2023-03,M0093,Bengaluru,C00294,2564.38,Credit Card,Success,,2023-03-22,No,39.1,2503.2
TXN0002464,2023-03-15,06:19:00,2023-03,M0101,Gurugram,C00298,894.18,Credit Card,Success,,2023-03-17,No,14.78,873.41
TXN0002465,2023-03-15,06:39:00,2023-03,M0086,Gurugram,C00686,153.94,Net Banking,Success,,2023-03-22,No,2.64,150.29
TXN0002466,2023-03-15,07:00:00,2023-03,M0045,Noida,C00717,214.68,Credit Card,Success,,2023-03-22,No,3.45,210.98
TXN0002467,2023-03-15,07:12:00,2023-03,M0053,Ahmedabad,C00669,3353.06,Wallet,Success,,2023-03-17,No,59.64,3271.74
TXN0002468,2023-03-15,07:31:00,2023-03,M0016,Kolkata,C00200,6457.19,UPI,Success,,2023-03-18,No,151.2,6328.95
TXN0002469,2023-03-15,07:42:00,2023-03,M0118,Hyderabad,C00022,160.22,Net Banking,Failed,,,No,3.48,0.0
TXN0002470,2023-03-15,08:47:00,2023-03,M0114,Chennai,C00541,4229.53,Credit Card,Success,,2023-03-18,No,78.0,4160.09
TXN0002471,2023-03-15,12:36:00,2023-03,M0009,Mumbai,C00103,3818.2,Wallet,Success,,2023-03-17,No,91.81,3745.45
TXN0002472,2023-03-15,13:02:00,2023-03,M0047,Pune,C00523,7271.68,Net Banking,Success,,2023-03-18,No,178.4,7123.49
TXN0002473,2023-03-15,15:04:00,2023-03,M0053,Ahmedabad,C00202,199634.68,Wallet,Success,,2023-03-17,Yes,4177.59,195688.23
TXN0002474,2023-03-15,15:11:00,2023-03,M0071,Delhi,C00418,83982.61,Net Banking,Failed,,,Yes,1906.16,0.0
TXN0002475,2023-03-15,15:26:00,2023-03,M0103,Gurugram,C00245,1254.97,UPI,Success,,2023-03-18,No,28.06,1231.2
TXN0002476,2023-03-15,15:52:00,2023-03,M0052,Gurugram,C00165,4993.24,Net Banking,Success,,2023-03-17,No,97.29,4897.91
TXN0002477,2023-03-15,15:54:00,2023-03,M0018,Pune,C00708,1772.73,Net Banking,Success,,2023-03-22,No,35.75,1729.68
TXN0002478,2023-03-15,17:20:00,2023-03,M0091,Delhi,C00775,792.87,Net Banking,Success,,2023-03-18,No,18.14,779.74
TXN0002479,2023-03-15,17:36:00,2023-03,M0017,Delhi,C00583,3580.61,Net Banking,Disputed,Item Not Received,,No,61.6,0.0
TXN0002480,2023-03-15,17:43:00,2023-03,M0090,Hyderabad,C00681,1650.83,Wallet,Success,,2023-03-22,No,29.59,1625.55
TXN0002481,2023-03-15,17:59:00,2023-03,M0118,Hyderabad,C00210,1624.13,Debit Card,Success,,2023-03-16,No,38.05,1598.85
TXN0002482,2023-03-15,19:13:00,2023-03,M0031,Hyderabad,C00649,1087.41,Credit Card,Success,,2023-03-16,No,25.59,1068.16
TXN0002483,2023-03-15,19:26:00,2023-03,M0112,Ahmedabad,C00639,1261.59,Net Banking,Success,,2023-03-16,No,24.09,1234.16
TXN0002484,2023-03-15,19:50:00,2023-03,M0115,Ahmedabad,C00701,1540.2,Net Banking,Success,,2023-03-22,No,29.55,1505.15
TXN0002485,2023-03-15,20:01:00,2023-03,M0008,Chennai,C00459,1905.34,Net Banking,Success,,2023-03-18,No,29.65,1861.06
TXN0002486,2023-03-15,20:02:00,2023-03,M0104,Ahmedabad,C00723,195338.28,Debit Card,Success,,2023-03-16,Yes,4609.61,190667.89
TXN0002487,2023-03-15,20:05:00,2023-03,M0060,Delhi,C00009,856.12,Debit Card,Success,,2023-03-17,No,19.9,840.62
TXN0002488,2023-03-15,20:38:00,2023-03,M0004,Delhi,C00185,1696.38,Credit Card,Success,,2023-03-16,No,36.57,1662.12
TXN0002489,2023-03-15,22:45:00,2023-03,M0085,Bengaluru,C00395,3196.51,Credit Card,Disputed,Item Not Received,,No,78.45,0.0
TXN0002490,2023-03-15,23:38:00,2023-03,M0054,Bengaluru,C00771,7377.06,Debit Card,Success,,2023-03-18,No,128.8,7248.04
TXN0002491,2023-03-15,23:45:00,2023-03,M0043,Hyderabad,C00392,39419.76,Credit Card,Success,,2023-03-17,No,659.95,38512.58
TXN0002492,2023-03-16,00:02:00,2023-03,M0079,Hyderabad,C00249,15157.55,Wallet,Success,,2023-03-19,No,307.72,14895.0
TXN0002493,2023-03-16,00:18:00,2023-03,M0033,Kolkata,C00523,2047.04,Credit Card,Success,,2023-03-23,No,35.41,2013.78
TXN0002494,2023-03-16,01:10:00,2023-03,M0067,Mumbai,C00171,22351.7,Wallet,Success,,2023-03-18,No,427.57,21822.52
TXN0002495,2023-03-16,03:17:00,2023-03,M0004,Delhi,C00005,2294.05,Debit Card,Success,,2023-03-17,No,46.72,2239.39
TXN0002496,2023-03-16,05:28:00,2023-03,M0111,Gurugram,C00484,784.16,Debit Card,Success,,2023-03-23,No,16.06,765.43
TXN0002497,2023-03-16,05:49:00,2023-03,M0041,Chennai,C00126,47971.91,Wallet,Success,,2023-03-17,No,907.39,46992.84
TXN0002498,2023-03-16,05:51:00,2023-03,M0030,Bengaluru,C00357,2377.26,Net Banking,Success,,2023-03-17,No,52.11,2329.51
TXN0002499,2023-03-16,06:13:00,2023-03,M0014,Hyderabad,C00317,3602.58,UPI,Success,,2023-03-17,No,66.91,3521.56
TXN0002500,2023-03-16,06:51:00,2023-03,M0049,Ahmedabad,C00573,1972.6,Wallet,Failed,,,No,42.23,0.0
TXN0002501,2023-03-16,08:05:00,2023-03,M0005,Kolkata,C00082,10440.32,Credit Card,Disputed,Quality Issue,,No,166.84,0.0
TXN0002502,2023-03-16,08:07:00,2023-03,M0017,Delhi,C00565,4431.42,Wallet,Success,,2023-03-18,No,86.13,4336.64
TXN0002503,2023-03-16,08:20:00,2023-03,M0091,Delhi,C00334,394.63,Net Banking,Success,,2023-03-19,No,7.55,386.96
TXN0002504,2023-03-16,08:39:00,2023-03,M0017,Delhi,C00121,702.34,Wallet,Success,,2023-03-18,No,12.56,689.57
TXN0002505,2023-03-16,09:53:00,2023-03,M0058,Noida,C00228,779.88,Credit Card,Success,,2023-03-18,No,19.25,764.45
TXN0002506,2023-03-16,10:42:00,2023-03,M0082,Delhi,C00229,1593.97,Debit Card,Failed,,,No,26.6,0.0
TXN0002507,2023-03-16,10:49:00,2023-03,M0119,Chennai,C00108,4062.24,Debit Card,Success,,2023-03-18,No,89.1,3980.88
TXN0002508,2023-03-16,11:30:00,2023-03,M0039,Gurugram,C00080,14213.62,UPI,Success,,2023-03-17,No,344.35,13936.1
TXN0002509,2023-03-16,11:38:00,2023-03,M0031,Hyderabad,C00482,1521.11,Net Banking,Success,,2023-03-17,No,36.14,1488.76
TXN0002510,2023-03-16,12:03:00,2023-03,M0032,Kolkata,C00522,5909.01,Net Banking,Success,,2023-03-23,No,108.51,5767.89
TXN0002511,2023-03-16,12:04:00,2023-03,M0007,Hyderabad,C00425,3855.5,Wallet,Success,,2023-03-18,No,84.43,3787.46
TXN0002512,2023-03-16,12:24:00,2023-03,M0028,Chennai,C00058,4911.96,Net Banking,Reversed,,,No,76.71,0.0
TXN0002513,2023-03-16,13:01:00,2023-03,M0108,Chennai,C00350,3423.6,Credit Card,Success,,2023-03-19,No,60.39,3354.54
TXN0002514,2023-03-16,14:02:00,2023-03,M0057,Gurugram,C00449,4286.84,UPI,Success,,2023-03-18,No,101.97,4187.53
TXN0002515,2023-03-16,14:32:00,2023-03,M0087,Ahmedabad,C00460,21201.19,Net Banking,Success,,2023-03-17,No,447.81,20712.44
TXN0002516,2023-03-16,17:23:00,2023-03,M0023,Gurugram,C00416,3744.64,UPI,Success,,2023-03-23,No,76.53,3673.37
TXN0002517,2023-03-16,19:59:00,2023-03,M0104,Ahmedabad,C00464,3131.26,Net Banking,Success,,2023-03-17,No,58.55,3057.64
TXN0002518,2023-03-16,20:31:00,2023-03,M0114,Chennai,C00506,22619.52,Credit Card,Failed,,,No,417.99,0.0
TXN0002519,2023-03-16,20:59:00,2023-03,M0117,Chennai,C00074,2151.14,UPI,Reversed,,,No,33.34,0.0
TXN0002520,2023-03-16,20:59:00,2023-03,M0084,Hyderabad,C00608,14899.92,UPI,Failed,,,No,363.05,0.0
TXN0002521,2023-03-16,23:01:00,2023-03,M0092,Ahmedabad,C00140,3187.87,Credit Card,Success,,2023-03-23,No,79.27,3137.04
TXN0002522,2023-03-16,23:17:00,2023-03,M0097,Noida,C00722,2782.14,Net Banking,Success,,2023-03-19,No,59.05,2718.64
TXN0002523,2023-03-17,00:20:00,2023-03,M0117,Chennai,C00681,1262.06,Net Banking,Success,,2023-03-20,No,29.87,1239.17
TXN0002524,2023-03-17,00:22:00,2023-03,M0063,Hyderabad,C00573,2151.37,Net Banking,Success,,2023-03-24,No,41.06,2099.35
TXN0002525,2023-03-17,00:23:00,2023-03,M0009,Mumbai,C00566,14675.71,UPI,Success,,2023-03-19,No,273.73,14410.34
TXN0002526,2023-03-17,00:46:00,2023-03,M0069,Ahmedabad,C00622,8769.13,Debit Card,Success,,2023-03-20,No,177.85,8609.14
TXN0002527,2023-03-17,01:41:00,2023-03,M0053,Ahmedabad,C00139,1477.48,Debit Card,Success,,2023-03-19,No,36.17,1443.68
TXN0002528,2023-03-17,02:14:00,2023-03,M0082,Delhi,C00782,138857.28,Net Banking,Success,,2023-03-18,Yes,2758.44,136294.59
TXN0002529,2023-03-17,03:05:00,2023-03,M0084,Hyderabad,C00035,14832.28,Credit Card,Success,,2023-03-20,No,240.43,14520.97
TXN0002530,2023-03-17,03:06:00,2023-03,M0021,Delhi,C00234,14694.69,Debit Card,Success,,2023-03-20,No,275.66,14451.66
TXN0002531,2023-03-17,03:22:00,2023-03,M0037,Chennai,C00061,1121.6,Debit Card,Success,,2023-03-19,No,23.06,1097.03
TXN0002532,2023-03-17,05:11:00,2023-03,M0039,Gurugram,C00160,130296.9,Net Banking,Success,,2023-03-18,Yes,2695.82,127165.04
TXN0002533,2023-03-17,06:19:00,2023-03,M0059,Pune,C00544,7714.44,Net Banking,Success,,2023-03-18,No,158.98,7525.78
TXN0002534,2023-03-17,07:31:00,2023-03,M0112,Ahmedabad,C00455,1643.5,Credit Card,Success,,2023-03-18,No,38.88,1605.65
TXN0002535,2023-03-17,07:43:00,2023-03,M0112,Ahmedabad,C00328,611.05,Credit Card,Success,,2023-03-18,No,13.21,595.92
TXN0002536,2023-03-17,07:57:00,2023-03,M0046,Noida,C00449,8254.1,Debit Card,Success,,2023-03-24,No,169.83,8110.73
TXN0002537,2023-03-17,09:00:00,2023-03,M0054,Bengaluru,C00277,14133.23,UPI,Reversed,,,No,222.85,0.0
TXN0002538,2023-03-17,09:08:00,2023-03,M0025,Kolkata,C00035,21120.36,Credit Card,Success,,2023-03-20,No,436.0,20623.74
TXN0002539,2023-03-17,10:32:00,2023-03,M0111,Gurugram,C00367,6322.18,Debit Card,Success,,2023-03-24,No,154.37,6192.07
TXN0002540,2023-03-17,10:43:00,2023-03,M0009,Mumbai,C00516,4764.81,Credit Card,Success,,2023-03-19,No,97.4,4669.7
TXN0002541,2023-03-17,10:51:00,2023-03,M0103,Gurugram,C00640,621.78,Debit Card,Disputed,Unauthorized,,No,9.35,0.0
TXN0002542,2023-03-17,11:09:00,2023-03,M0104,Ahmedabad,C00771,3793.63,Wallet,Success,,2023-03-18,No,73.96,3724.49
TXN0002543,2023-03-17,12:27:00,2023-03,M0014,Hyderabad,C00191,4312.51,Wallet,Reversed,,,No,69.31,0.0
TXN0002544,2023-03-17,12:52:00,2023-03,M0017,Delhi,C00244,3414.2,Wallet,Success,,2023-03-19,No,72.8,3332.62
TXN0002545,2023-03-17,14:15:00,2023-03,M0081,Mumbai,C00696,19322.15,UPI,Success,,2023-03-18,No,416.97,18960.18
TXN0002546,2023-03-17,14:15:00,2023-03,M0010,Kolkata,C00014,1822.39,Debit Card,Success,,2023-03-20,No,30.14,1792.46
TXN0002547,2023-03-17,14:40:00,2023-03,M0027,Kolkata,C00215,5852.82,Wallet,Failed,,,No,94.56,0.0
TXN0002548,2023-03-17,14:56:00,2023-03,M0070,Noida,C00428,3398.47,UPI,Failed,,,No,62.84,0.0
TXN0002549,2023-03-17,15:09:00,2023-03,M0090,Hyderabad,C00014,207.29,Debit Card,Success,,2023-03-24,No,4.82,204.12
TXN0002550,2023-03-17,17:14:00,2023-03,M0002,Noida,C00388,2910.56,Debit Card,Success,,2023-03-20,No,53.01,2860.27
TXN0002551,2023-03-17,18:00:00,2023-03,M0063,Hyderabad,C00449,683.11,UPI,Success,,2023-03-24,No,13.99,672.2
TXN0002552,2023-03-17,18:31:00,2023-03,M0070,Noida,C00501,1981.8,Credit Card,Success,,2023-03-24,No,40.63,1941.93
TXN0002553,2023-03-17,19:20:00,2023-03,M0109,Hyderabad,C00543,777.98,Net Banking,Success,,2023-03-19,No,12.89,763.65
TXN0002554,2023-03-17,19:42:00,2023-03,M0024,Chennai,C00494,2355.95,Debit Card,Reversed,,,No,56.93,0.0
TXN0002555,2023-03-17,20:55:00,2023-03,M0072,Ahmedabad,C00114,2605.3,Net Banking,Success,,2023-03-19,No,45.03,2560.75
TXN0002556,2023-03-17,21:09:00,2023-03,M0116,Delhi,C00609,2586.49,Net Banking,Success,,2023-03-20,No,51.03,2542.76
TXN0002557,2023-03-17,22:03:00,2023-03,M0063,Hyderabad,C00659,3260.3,Wallet,Success,,2023-03-24,No,52.36,3198.3
TXN0002558,2023-03-17,22:25:00,2023-03,M0070,Noida,C00174,139825.56,Net Banking,Success,,2023-03-24,Yes,3462.27,137264.57
TXN0002559,2023-03-17,22:27:00,2023-03,M0098,Pune,C00273,8070.82,Wallet,Failed,,,No,174.2,0.0
TXN0002560,2023-03-17,22:39:00,2023-03,M0103,Gurugram,C00778,552.96,Debit Card,Success,,2023-03-20,No,12.29,542.62
TXN0002561,2023-03-17,22:43:00,2023-03,M0007,Hyderabad,C00612,60587.16,Credit Card,Success,,2023-03-19,Yes,1308.0,59294.64
TXN0002562,2023-03-17,22:54:00,2023-03,M0116,Delhi,C00484,5741.75,Wallet,Success,,2023-03-20,No,108.81,5630.3
TXN0002563,2023-03-17,23:41:00,2023-03,M0051,Hyderabad,C00679,325.09,Credit Card,Success,,2023-03-18,No,5.14,318.55
TXN0002564,2023-03-18,00:06:00,2023-03,M0054,Bengaluru,C00180,4381.97,UPI,Success,,2023-03-21,No,87.31,4276.08
TXN0002565,2023-03-18,00:20:00,2023-03,M0010,Kolkata,C00388,1875.1,Wallet,Failed,,,No,36.24,0.0
TXN0002566,2023-03-18,00:21:00,2023-03,M0041,Chennai,C00332,9131.06,Wallet,Success,,2023-03-19,No,219.9,8904.54
TXN0002567,2023-03-18,00:37:00,2023-03,M0090,Hyderabad,C00350,1512.89,Net Banking,Success,,2023-03-25,No,28.56,1488.66
TXN0002568,2023-03-18,00:51:00,2023-03,M0113,Hyderabad,C00769,14071.45,Credit Card,Success,,2023-03-25,No,224.6,13814.38
TXN0002569,2023-03-18,00:55:00,2023-03,M0039,Gurugram,C00477,5325.82,UPI,Success,,2023-03-19,No,107.62,5226.93
TXN0002570,2023-03-18,01:14:00,2023-03,M0045,Noida,C00066,151855.99,Credit Card,Success,,2023-03-25,Yes,2823.83,148275.07
TXN0002571,2023-03-18,02:22:00,2023-03,M0080,Bengaluru,C00194,7737.37,Credit Card,Failed,,,No,152.88,0.0
TXN0002572,2023-03-18,03:59:00,2023-03,M0111,Gurugram,C00415,5850.67,UPI,Success,,2023-03-25,No,135.08,5719.46
TXN0002573,2023-03-18,05:10:00,2023-03,M0066,Mumbai,C00289,1368.19,Wallet,Success,,2023-03-19,No,24.3,1341.85
TXN0002574,2023-03-18,07:47:00,2023-03,M0043,Hyderabad,C00591,16549.89,UPI,Success,,2023-03-20,No,268.81,16226.22
TXN0002575,2023-03-18,07:50:00,2023-03,M0066,Mumbai,C00425,1610.56,Credit Card,Success,,2023-03-19,No,37.92,1573.85
TXN0002576,2023-03-18,08:15:00,2023-03,M0052,Gurugram,C00489,7200.43,Net Banking,Failed,,,No,109.16,0.0
TXN0002577,2023-03-18,08:32:00,2023-03,M0049,Ahmedabad,C00265,445.35,Credit Card,Success,,2023-03-21,No,10.57,437.01
TXN0002578,2023-03-18,08:34:00,2023-03,M0030,Bengaluru,C00715,11405.76,Debit Card,Success,,2023-03-19,No,226.01,11179.15
TXN0002579,2023-03-18,09:00:00,2023-03,M0046,Noida,C00373,6569.53,Wallet,Success,,2023-03-25,No,103.07,6461.28
TXN0002580,2023-03-18,10:15:00,2023-03,M0056,Chennai,C00098,10379.43,Net Banking,Success,,2023-03-20,No,193.63,10219.32
TXN0002581,2023-03-18,10:32:00,2023-03,M0042,Chennai,C00712,520.38,Debit Card,Success,,2023-03-25,No,12.3,510.09
TXN0002582,2023-03-18,10:40:00,2023-03,M0091,Delhi,C00763,1117.63,Credit Card,Success,,2023-03-21,No,26.46,1091.51
TXN0002583,2023-03-18,11:20:00,2023-03,M0107,Ahmedabad,C00317,9245.42,Credit Card,Success,,2023-03-25,No,171.92,9014.82
TXN0002584,2023-03-18,12:14:00,2023-03,M0038,Kolkata,C00324,1583.5,Debit Card,Success,,2023-03-21,No,38.23,1550.55
TXN0002585,2023-03-18,12:48:00,2023-03,M0011,Mumbai,C00235,983.43,Debit Card,Success,,2023-03-19,No,17.55,962.29
TXN0002586,2023-03-18,14:30:00,2023-03,M0067,Mumbai,C00464,23662.95,Debit Card,Success,,2023-03-20,No,551.31,23091.3
TXN0002587,2023-03-18,14:50:00,2023-03,M0120,Pune,C00365,2422.39,Net Banking,Success,,2023-03-21,No,44.07,2362.79
TXN0002588,2023-03-18,16:36:00,2023-03,M0004,Delhi,C00784,1928.04,Debit Card,Success,,2023-03-19,No,46.14,1883.35
TXN0002589,2023-03-18,17:25:00,2023-03,M0022,Chennai,C00182,22197.48,UPI,Success,,2023-03-25,No,543.49,21830.28
TXN0002590,2023-03-18,17:27:00,2023-03,M0081,Mumbai,C00364,11421.59,Credit Card,Success,,2023-03-19,No,284.25,11163.66
TXN0002591,2023-03-18,19:18:00,2023-03,M0110,Chennai,C00455,3549.53,Net Banking,Disputed,Unauthorized,,No,64.53,0.0
TXN0002592,2023-03-18,19:36:00,2023-03,M0071,Delhi,C00737,5704.31,Wallet,Disputed,Quality Issue,,No,95.78,0.0
TXN0002593,2023-03-18,20:09:00,2023-03,M0088,Mumbai,C00308,2202.69,Net Banking,Success,,2023-03-25,No,48.36,2150.96
TXN0002594,2023-03-18,20:36:00,2023-03,M0067,Mumbai,C00305,9553.23,Debit Card,Success,,2023-03-20,No,184.97,9323.21
TXN0002595,2023-03-18,20:46:00,2023-03,M0023,Gurugram,C00695,2396.95,UPI,Disputed,Quality Issue,,No,42.06,0.0
TXN0002596,2023-03-18,22:55:00,2023-03,M0044,Kolkata,C00531,8419.76,Credit Card,Success,,2023-03-25,No,132.04,8269.56
TXN0002597,2023-03-19,00:37:00,2023-03,M0018,Pune,C00545,2290.84,UPI,Success,,2023-03-26,No,54.35,2247.02
TXN0002598,2023-03-19,01:02:00,2023-03,M0010,Kolkata,C00150,554.29,Net Banking,Success,,2023-03-22,No,13.52,543.44
TXN0002599,2023-03-19,01:20:00,2023-03,M0022,Chennai,C00331,20540.66,Debit Card,Success,,2023-03-26,No,402.11,20155.34
TXN0002600,2023-03-19,01:33:00,2023-03,M0118,Hyderabad,C00143,613.5,Credit Card,Success,,2023-03-20,No,14.03,601.95
TXN0002601,2023-03-19,03:13:00,2023-03,M0085,Bengaluru,C00738,3373.78,Net Banking,Disputed,Duplicate,,No,70.66,0.0
TXN0002602,2023-03-19,03:43:00,2023-03,M0067,Mumbai,C00430,1516.88,Wallet,Failed,,,No,23.81,0.0
TXN0002603,2023-03-19,03:47:00,2023-03,M0091,Delhi,C00671,1369.21,Wallet,Success,,2023-03-22,No,21.24,1340.47
TXN0002604,2023-03-19,03:53:00,2023-03,M0070,Noida,C00619,3748.55,UPI,Success,,2023-03-26,No,92.78,3688.55
TXN0002605,2023-03-19,04:31:00,2023-03,M0049,Ahmedabad,C00588,1308.11,Wallet,Success,,2023-03-22,No,30.41,1286.18
TXN0002606,2023-03-19,04:57:00,2023-03,M0056,Chennai,C00050,935.18,Net Banking,Success,,2023-03-21,No,19.27,913.64
TXN0002607,2023-03-19,05:14:00,2023-03,M0075,Hyderabad,C00725,774.43,UPI,Success,,2023-03-26,No,13.78,758.59
TXN0002608,2023-03-19,05:26:00,2023-03,M0006,Noida,C00116,29138.8,Wallet,Success,,2023-03-22,No,622.4,28604.69
TXN0002609,2023-03-19,05:59:00,2023-03,M0117,Chennai,C00534,1258.26,UPI,Success,,2023-03-22,No,24.69,1232.87
TXN0002610,2023-03-19,06:06:00,2023-03,M0119,Chennai,C00375,2871.52,Wallet,Success,,2023-03-21,No,69.75,2809.1
TXN0002611,2023-03-19,06:14:00,2023-03,M0041,Chennai,C00107,45353.0,Wallet,Success,,2023-03-20,No,1123.31,44237.66
TXN0002612,2023-03-19,06:19:00,2023-03,M0107,Ahmedabad,C00781,11273.6,Credit Card,Success,,2023-03-26,No,273.15,11076.39
TXN0002613,2023-03-19,07:37:00,2023-03,M0079,Hyderabad,C00106,19473.53,Net Banking,Success,,2023-03-22,No,399.69,19120.2
TXN0002614,2023-03-19,11:06:00,2023-03,M0035,Noida,C00115,14242.54,Credit Card,Success,,2023-03-20,No,224.49,13984.43
TXN0002615,2023-03-19,12:20:00,2023-03,M0050,Ahmedabad,C00323,6033.78,Credit Card,Success,,2023-03-20,No,122.21,5922.25
TXN0002616,2023-03-19,13:00:00,2023-03,M0076,Kolkata,C00754,3899.71,Net Banking,Success,,2023-03-20,No,59.69,3811.39
TXN0002617,2023-03-19,13:33:00,2023-03,M0119,Chennai,C00444,2854.29,Net Banking,Success,,2023-03-21,No,63.0,2788.98
TXN0002618,2023-03-19,13:35:00,2023-03,M0092,Ahmedabad,C00488,7991.84,Net Banking,Success,,2023-03-26,No,182.67,7816.21
TXN0002619,2023-03-19,15:54:00,2023-03,M0078,Kolkata,C00256,7708.23,Credit Card,Success,,2023-03-21,No,161.3,7576.59
